feedback_text,occurred_at,source,external_ref,rating,platform,source_url
我求你了把电脑端开棺以后得在看着棺冷一会儿改了吧！开开以后鼠标还有一小段时间挪动不了？何意味啊？,2026-07-02T13:13:50+08:00,taptap_review,moment:821733067600170739,2,TapTap,https://www.taptap.cn/review/49440369
抄袭游戏,2026-07-02T13:17:56+08:00,taptap_review,moment:821734098920801050,1,TapTap,https://www.taptap.cn/review/49440440
爆率很高,2026-07-02T13:42:02+08:00,taptap_review,moment:821740161942424736,5,TapTap,https://www.taptap.cn/review/49440785
鬼新娘根本打不死，站在高处也打不死，还被抓掉了一包摸金符,2026-07-02T13:46:03+08:00,taptap_review,moment:821741172933263834,1,TapTap,https://www.taptap.cn/review/49440854
太好玩了，美女出大金,2026-07-02T14:06:54+08:00,taptap_review,moment:821746422440264266,5,TapTap,https://www.taptap.cn/review/49441202
挂满天飞,2026-07-02T14:11:59+08:00,taptap_review,moment:821747698708250828,1,TapTap,https://www.taptap.cn/review/49441275
很喜欢玩，就是能有一个一起玩的固玩会更好，摸金真的会上瘾,2026-07-02T14:29:03+08:00,taptap_review,moment:821751993394531878,5,TapTap,https://www.taptap.cn/review/49441555
外挂横行，一堆恶心的怪，刷新机制离谱的要死，生怕玩家体验好了，恶心死去,2026-07-02T14:36:50+08:00,taptap_review,moment:821753953564756577,1,TapTap,https://www.taptap.cn/review/49441691
越玩越想玩，感觉特别好玩。怪兽虽然有点可怕，但是开了宝宝模式就不可怕了。今天段位也是升到王牌了，特别开心。总之就是我感觉这个游戏特别好玩，特别推荐你们玩,2026-07-02T14:46:10+08:00,taptap_review,moment:821756303176106260,4,TapTap,https://www.taptap.cn/review/49441849
游戏垃圾的要死，挂满天飞也不管，爆率给我调的低的要死充了那么多钱也没福利，66％的撤离率全是摸的金额不够导致不能撤离，摸金节的时候爆率拉了一坨，五局两胜好笑吗,2026-07-02T14:53:23+08:00,taptap_review,moment:821758118923864136,1,TapTap,https://www.taptap.cn/review/49441981
我爆率实在太低了能不能给我提高一下求求了,2026-07-02T14:53:57+08:00,taptap_review,moment:821758262612331371,3,TapTap,https://www.taptap.cn/review/49441994
超自然我求你了，能不能给我出大剑和圣杯[表情_豹哭],2026-07-02T14:57:51+08:00,taptap_review,moment:821759242003285534,4,TapTap,https://www.taptap.cn/review/49442064
第三个大金了,2026-07-02T15:16:49+08:00,taptap_review,moment:821764014236240542,5,TapTap,https://www.taptap.cn/review/49442392
"3次了！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！
还了我一个魔玉爽
还有
绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！绝，区，零！还我命来！！！！！卑鄙哇去吧，瞬间就爱上雷神。哦哇去吧，一卡的还上雷神哦哇去吧，一克佛为蚝油我欧，我欧我哦～～～～卑鄙哇去吧，瞬间就爱上雷神。哦哇去吧，一卡的还上雷神哦哇去吧，一克佛为蚝油我欧，我欧我哦～～～～小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋😡小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋小鸡裹麻袋",2026-07-02T15:28:25+08:00,taptap_review,moment:821766933215971575,4,TapTap,https://www.taptap.cn/review/49442570
圈钱我圈圈，皮肤作的丑的要死，还没第五人格免费皮好看,2026-07-02T15:32:01+08:00,taptap_review,moment:821767842461387585,1,TapTap,https://www.taptap.cn/review/49442628
全是挂，,2026-07-02T15:34:49+08:00,taptap_review,moment:821768544499796047,1,TapTap,https://www.taptap.cn/review/49442678
总是闪屏，打着打着自动切后台去了，从来没有游戏这样过,2026-07-02T15:46:07+08:00,taptap_review,moment:821771389089350320,1,TapTap,https://www.taptap.cn/review/49442877
"🎮可玩性：好

🌃画面音乐：好",2026-07-02T16:05:30+08:00,taptap_review,moment:821776268683903332,4,TapTap,https://www.taptap.cn/review/49443178
"🎮可玩性：
有许多趣味的玩法，但是最好玩的还是四对，就是有点坑钱，但是清图那一刻真的很爽。但是那四个金冠总是开不出好东西。水晶之星出到现在，我基本天天打都没出。甚至连月光宝盒和12生肖的牌我都没有拿到。

🌃画面音乐：
像那种大金啊，幻梦啊，星耀啊，它的建模是非常非常好看的，就是有点小贵。
总之是款非常推荐的游戏。[表情_开心][表情_微笑]",2026-07-02T17:15:24+08:00,taptap_review,moment:821793858097515743,5,TapTap,https://www.taptap.cn/review/49444222
挺好玩的，有时候能很容易看到大金爆率还挺好的。,2026-07-02T17:30:46+08:00,taptap_review,moment:821797725300327244,5,TapTap,https://www.taptap.cn/review/49444478
困难路上随手就捡到了两千大金太好玩了,2026-07-02T17:31:15+08:00,taptap_review,moment:821797849283955552,4,TapTap,https://www.taptap.cn/review/49444484
可以呀！出大金了,2026-07-02T17:33:03+08:00,taptap_review,moment:821798299873839064,5,TapTap,https://www.taptap.cn/review/49444512
出圣杯了好吧🥰🥰,2026-07-02T17:42:30+08:00,taptap_review,moment:821800677834493486,5,TapTap,https://www.taptap.cn/review/49444674
这啥雷霆表情。。。能不能改改[表情_微笑],2026-07-02T17:47:20+08:00,taptap_review,moment:821801896229470260,4,TapTap,https://www.taptap.cn/review/49444744
有皮肤歧视,2026-07-02T17:50:41+08:00,taptap_review,moment:821802739758531121,1,TapTap,https://www.taptap.cn/review/49444803
新地图非常之好玩好吧,2026-07-02T17:52:42+08:00,taptap_review,moment:821803245079889868,5,TapTap,https://www.taptap.cn/review/49444828
运气太好了,2026-07-02T18:00:14+08:00,taptap_review,moment:821805140762690972,5,TapTap,https://www.taptap.cn/review/49444947
可以，出了人参果，给我点欧皇，我要出300万。,2026-07-02T18:01:21+08:00,taptap_review,moment:821805423924348478,5,TapTap,https://www.taptap.cn/review/49444960
以小博大,2026-07-02T18:08:00+08:00,taptap_review,moment:821807093651605854,5,TapTap,https://www.taptap.cn/review/49445055
爆率很高,2026-07-02T18:15:20+08:00,taptap_review,moment:821808942995737858,5,TapTap,https://www.taptap.cn/review/49445165
你冯飞了超自然😅全是漏洞😂不让更新何意味挂还多😂能不能干点有用的,2026-07-02T18:17:04+08:00,taptap_review,moment:821809376464473468,1,TapTap,https://www.taptap.cn/review/49445195
拉完了，bug堪比宇宙级的多，世界倒数第一bug少,2026-07-02T18:19:48+08:00,taptap_review,moment:821810066167433938,1,TapTap,https://www.taptap.cn/review/49445237
"🎮可玩性：
第一把就摸到了一个大剑",2026-07-02T18:20:56+08:00,taptap_review,moment:821810349584944778,5,TapTap,https://www.taptap.cn/review/49445262
我找大师算命大师说我只有一条命怎么办,2026-07-02T18:31:47+08:00,taptap_review,moment:821813081020565611,5,TapTap,https://www.taptap.cn/review/49445399
"闹麻了全是挂，红绿分流也没啥用，kd高一点人头多一点或者连胜比较多把自动匹配到挂，全是挂啊。还有今天出的那个双人主页，表情好奇怪。。
而且现在四队单四根本打不了，除非匹配到一堆啥子。角色技能，就是要么路边一点用都没有，要么就是超标的要死。匹配到四个福瑞龙四个阿念四个无心，手法传送手法扔符手法隐身手法伞手法长枪，伞撑起长枪转起王八当起好秀啊好秀啊！
还有那个伞削弱，也是给我看笑了呀，削了个蚊子腿🤣🤣继续好吧
还有风气真的很差。cp姐们继续吵起来。皮套最少的游戏，科技最少的游戏，最不爱圈钱的游戏，最不爱找有属性画师约稿的游戏，服务器最好的游戏，最不容易闪退的游戏，最不爱抄袭的游戏，串子最少的游戏，最不会掉帧的游戏，低龄小鬼最少的游戏，皮肤歧视最不严重的游戏。我服了。
我玩了一年多，我就问问零氪到底能有什么东西，别的游戏你充一千多装装高氪就算了吧，在超自然一千多算你零氪🤣🤣真的就是啥东西都要钱，那些过节福利你自己看看是啥，就比如过年的时候，我都要气笑了呀，都给的什么东西，好大方呀！还有。我们是过节了，不是发财了。每次过节必须狠狠捞一笔呀！盲猜在过段时间直接出双人主页动作池子或直售，然后直接68一个或者128一个呀。继续圈钱呀",2026-07-02T18:48:49+08:00,taptap_review,moment:821817368844962607,1,TapTap,https://www.taptap.cn/review/49445642
啥时候修pc端,2026-07-02T18:51:50+08:00,taptap_review,moment:821818126982188267,1,TapTap,https://www.taptap.cn/review/49445694
超级喜欢超自然的各种图，但是太难了,2026-07-02T19:25:07+08:00,taptap_review,moment:821826503594477901,5,TapTap,https://www.taptap.cn/review/49446220
垃圾游戏进不去,2026-07-02T19:25:44+08:00,taptap_review,moment:821826656644629389,1,TapTap,https://www.taptap.cn/review/49446230
挂太多其他还行,2026-07-02T19:29:28+08:00,taptap_review,moment:821827597645122379,4,TapTap,https://www.taptap.cn/review/49446285
虫谷还不错，专属怪都不会主动攻击人，不过戏偶有点吵，但其他的还好，关够多。出金率也还可以,2026-07-02T19:29:58+08:00,taptap_review,moment:821827725185517773,5,TapTap,https://www.taptap.cn/review/49446297
好玩，怪很少，金很多,2026-07-02T19:38:02+08:00,taptap_review,moment:821829755195098666,5,TapTap,https://www.taptap.cn/review/49446432
可玩性特别高。也很有意思。地图画质也非常好。,2026-07-02T19:50:24+08:00,taptap_review,moment:821832866441727241,5,TapTap,https://www.taptap.cn/review/49446613
不是，我这为什么下载不了？真服了，,2026-07-02T19:50:34+08:00,taptap_review,moment:821832907386522207,4,TapTap,https://www.taptap.cn/review/49446615
云南虫谷梦剧呢丢了,2026-07-02T19:54:45+08:00,taptap_review,moment:821833961889074730,5,TapTap,https://www.taptap.cn/review/49446668
Ok呀，也是唯一一个让我删了又在隔了不到1分钟之内下载的游戏，非常舍不得啊。只能说，各凭各愿吧。你不爱玩，我也没什么想说的，但是我爱玩。,2026-07-02T20:01:22+08:00,taptap_review,moment:821835626943876459,5,TapTap,https://www.taptap.cn/review/49446751
氪三百多出了两个金皮[表情_酷][表情_开心][表情_开心],2026-07-02T20:08:08+08:00,taptap_review,moment:821837327591540108,4,TapTap,https://www.taptap.cn/review/49446841
拉完了  叠甲 本人两个号  氪条均2000+ 25年6月左右入坑 你游媚红的实力还是太强了  开挂就要坐牢  那个封几个小时是什么意思呀  防沉迷来的吧   红绿分流也是拉完了  本人不坐挂车 不媚挂  前几天莫名其妙给我排一天挂,2026-07-02T20:14:12+08:00,taptap_review,moment:821838856893499029,2,TapTap,https://www.taptap.cn/review/49446923
还好，四队也挺好玩的,2026-07-02T20:25:33+08:00,taptap_review,moment:821841712035924046,4,TapTap,https://www.taptap.cn/review/49447108
✍🏻建议：将大金弄多一点,2026-07-02T20:27:53+08:00,taptap_review,moment:821842297929861354,5,TapTap,https://www.taptap.cn/review/49447129
很雷霆，社区素质堪比二战,2026-07-02T20:30:24+08:00,taptap_review,moment:821842932712605031,1,TapTap,https://www.taptap.cn/review/49447165
值得玩,2026-07-02T20:31:40+08:00,taptap_review,moment:821843249609049874,5,TapTap,https://www.taptap.cn/review/49447177
拉完了好吧充值见面越来越多根本没一开始好玩挂满天飞,2026-07-02T20:56:25+08:00,taptap_review,moment:821849478439896947,1,TapTap,https://www.taptap.cn/review/49447584
直接给我吃美了，朋友带我,2026-07-02T21:05:55+08:00,taptap_review,moment:821851868933130886,5,TapTap,https://www.taptap.cn/review/49447746
新出的虫谷爆率好低。每次都是输赶紧把虫谷爆率调高一点。,2026-07-02T21:12:42+08:00,taptap_review,moment:821853577063434844,3,TapTap,https://www.taptap.cn/review/49447860
我他妈真不行了，这新出的地图他妈死穷死穷，,2026-07-02T21:15:07+08:00,taptap_review,moment:821854187133337712,2,TapTap,https://www.taptap.cn/review/49447899
首先，我氪条4000+，其次，我 25 年 1 月入的坑，最后，今天连着出两个凤冠,2026-07-02T21:25:57+08:00,taptap_review,moment:821856910146798579,5,TapTap,https://www.taptap.cn/review/49448090
云南虫谷爆率高,2026-07-02T21:46:14+08:00,taptap_review,moment:821862015529127157,5,TapTap,https://www.taptap.cn/review/49448425
。为什么看别的主播有怒晴湘西，黄皮子坡，南海归墟我这上面只多了个云南虫谷。,2026-07-02T22:06:31+08:00,taptap_review,moment:821867119682520190,3,TapTap,https://www.taptap.cn/review/49448760
垃圾游戏 开服我就玩了 寻思下回来看一眼 号没了 手机号登进去啥也没有 垃圾游戏,2026-07-02T22:09:53+08:00,taptap_review,moment:821867966386670509,1,TapTap,https://www.taptap.cn/review/49448798
古城爆率比龙宫高  呃呃呃这个将军也是萌萌的好吧,2026-07-02T22:18:42+08:00,taptap_review,moment:821870186687628055,5,TapTap,https://www.taptap.cn/review/49448949
玩法新颖且有趣就是官方爆率能不能调一下[表情_泪目]这是我保底剑[表情_豹哭],2026-07-02T22:33:25+08:00,taptap_review,moment:821873890752987877,5,TapTap,https://www.taptap.cn/review/49449220
"那我怎么说呢 真像网上那个表情包，一边哭一边笑 不说别的，我打四对。打架从人堆里卡一下，进门卡一下，飞天卡一下，开关卡一下 啥意思
几百万把，终于出金",2026-07-02T22:51:20+08:00,taptap_review,moment:821878399772396351,3,TapTap,https://www.taptap.cn/review/49449531
"好玩
但是暴率和红🥣不好",2026-07-02T22:52:41+08:00,taptap_review,moment:821878738051402130,5,TapTap,https://www.taptap.cn/review/49449549
好玩，但是四队环境太差了，平均每3把左右就要遇到一把挂。但是如果在没有靠山的情况下，四队打破产了的话很难提起兴趣去玩摸金。就很容易出现退游的情况。,2026-07-02T22:54:10+08:00,taptap_review,moment:821879113366111888,4,TapTap,https://www.taptap.cn/review/49449569
哇，爆率高，但是要小心四队的外挂,2026-07-02T22:55:01+08:00,taptap_review,moment:821879325128134576,5,TapTap,https://www.taptap.cn/review/49449582
外挂是泛滥成灾的，钱是使劲圈的，皮肤是频繁出的。在圈啥呀？上线没多久就入坑了，一直玩到现在，我只能说没意思，到最后退游，抄袭是一堆人维护的，一堆人攀挂哥大腿，觉得开挂这种风气很好是吗?不充钱完全是因为抄袭。你说你抄就抄吧，抄那么狠，给乙游男主都抄上来打广告了，超自然，我在微信朋友圈看见你那个广告，两眼一黑，还被一堆低龄小鬼维护说没有抄袭。恶心。,2026-07-02T23:01:40+08:00,taptap_review,moment:821880997816566068,1,TapTap,https://www.taptap.cn/review/49449687
龙宫一直出尿壶和镜子差评🐷🐷🐷🐷🐷🙄🙄🙄🙄🙄,2026-07-02T23:13:21+08:00,taptap_review,moment:821883939365848623,1,TapTap,https://www.taptap.cn/review/49449872
吃相太难看了,2026-07-02T23:19:57+08:00,taptap_review,moment:821885600767412070,1,TapTap,https://www.taptap.cn/review/49450000
我天，新地图内场的两个人形怪有冰，臭蛇咬一口戏子攮一下摸金符全没了。最后被兵俑踹死了。禁止联合狩猎。破蛇跟有病似的突然就冒出来咬我一下。其他的还行，爆率也挺高,2026-07-02T23:21:50+08:00,taptap_review,moment:821886074962841300,3,TapTap,https://www.taptap.cn/review/49450040
爆率非常高,2026-07-02T23:24:58+08:00,taptap_review,moment:821886862414054660,5,TapTap,https://www.taptap.cn/review/49450090
不好玩，忘本的太多了，什么时候出个举报忘本的，官方给制裁一下啊，以后都不想带兔子了,2026-07-02T23:57:20+08:00,taptap_review,moment:821895010365472834,1,TapTap,https://www.taptap.cn/review/49450547
一开局就卡,2026-07-03T00:04:10+08:00,taptap_review,moment:821896729375803629,1,TapTap,https://www.taptap.cn/review/49450659
超好玩，快来和我一起玩吧,2026-07-03T00:22:52+08:00,taptap_review,moment:821901432243357383,5,TapTap,https://www.taptap.cn/review/49450891
挺好玩的，推荐找个搭子一起玩,2026-07-03T00:23:59+08:00,taptap_review,moment:821901715212078282,5,TapTap,https://www.taptap.cn/review/49450900
评价四五颗星的基本都是水军，差评的都是玩了有一定时间的,2026-07-03T00:26:10+08:00,taptap_review,moment:821902264309383292,1,TapTap,https://www.taptap.cn/review/49450936
圈钱 皮肤是一直出不间断的 质量上不值的 平衡做的稀烂 地图建模粗糙 bug一堆 卖腐卖cp 角色设计抄袭 皮肤道具抄袭  外挂横行 客服装死 体验稀烂 玩了一年多氪了8000多 直接卖号跑路 评价就是别玩，浪费时间，垃圾游戏😅,2026-07-03T00:29:41+08:00,taptap_review,moment:821903148930043496,1,TapTap,https://www.taptap.cn/review/49450975
好好优化一下还是很好玩的 外挂太多 新出的地图难度太高 到处都是怪物 游戏帧率和画质也可以在提升一下,2026-07-03T00:46:39+08:00,taptap_review,moment:821907419725563532,2,TapTap,https://www.taptap.cn/review/49451190
还可以这个新地图的爆率还行哈,2026-07-03T00:58:58+08:00,taptap_review,moment:821910517483308036,5,TapTap,https://www.taptap.cn/review/49451320
非常非常好玩，非常喜欢里面的角色，新地图也是非常有特色，强推！！！就是这个号有点黑,2026-07-03T01:01:57+08:00,taptap_review,moment:821911270797083959,5,TapTap,https://www.taptap.cn/review/49451357
C了，九尾一千三没出，全挂饰(导致就1500的代币)，超自然你老冯飞了，还要再充200才能出(全挂饰的情况下，对出高价值转换已经不报希望了),2026-07-03T01:13:45+08:00,taptap_review,moment:821914240704055958,1,TapTap,https://www.taptap.cn/review/49451485
太好玩了，云南虫谷几乎把把都有情,2026-07-03T01:29:49+08:00,taptap_review,moment:821918281140014963,5,TapTap,https://www.taptap.cn/review/49451629
"本人玩了几天得出的结果 个人评价有孝子护 跟我理念不一样也没必要较真
游戏内 拉 没见过那个游戏有着7.0的分值外挂一大堆
制作 拉中拉 到底又多少是自己的
画质 拉中拉中拉 朋友叫我玩我以为哪来的网页小游戏
玩法 拉 不就是看摸金热度高蹭热度的 没有拉中拉是因为摸金确实受欢迎
氪金  懒得评价了 一款小游戏骗钱力度堪比网易
游戏官方 厕所里最大的那一坨 游戏全靠抄 广告使劲放也就快手一个sb愿意 估计7.0水军不知道有多少 真有钱
希望taptal以后来个精准评价不然一星有点受到侮辱",2026-07-03T02:03:31+08:00,taptap_review,moment:821926763318741194,1,TapTap,https://www.taptap.cn/review/49451885
超自然，你对我很差！！！从S1到现在，只有一个圣杯大金，没有更贵的，[表情_生气][表情_生气][表情_生气][表情_生气]，纯坑我，我怀疑你的大金是限定的，只有几个！！！[表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气][表情_生气],2026-07-03T02:50:01+08:00,taptap_review,moment:821938463451384274,1,TapTap,https://www.taptap.cn/review/49452204
云南虫谷恶心死我了，干脆别叫恐怖游戏了，叫恶心游戏，猜拳期间没有免疫就算了，双人解封棺站在太极里面让怪打，弓弩射程远的离谱，蛇妖追着人打，甩都甩不掉，你自己不会玩吗，还有猜拳期间被蝙蝠咬了，装备直接被吞了，一个都找不着，玩了一晚上死了一晚上 ，想删游戏的心都有了,2026-07-03T03:38:28+08:00,taptap_review,moment:821950659640165792,2,TapTap,https://www.taptap.cn/review/49452421
"四队挂是漫天飞的 地图也是越做越差 爆率感人
新出双人主页动作还要有主页才能解锁 那零氪或微氪呢 而且免费动作还存在问题 动作僵硬 裙子部分还凹进去了",2026-07-03T03:46:38+08:00,taptap_review,moment:821952714723296833,2,TapTap,https://www.taptap.cn/review/49452449
能不能管管机制管管爆率管管开挂让我们正常玩的咋活少挖心思圈钱吧,2026-07-03T04:55:24+08:00,taptap_review,moment:821970019557574202,1,TapTap,https://www.taptap.cn/review/49452659
玩有段时间了，优化差的离谱，经常满网卡顿，动不动就掉帧特效花了就掉的厉害，谁还买你皮肤🫥,2026-07-03T05:06:14+08:00,taptap_review,moment:821972747042162800,4,TapTap,https://www.taptap.cn/review/49452680
玩蜀道入口，把把吃鸡。,2026-07-03T07:13:02+08:00,taptap_review,moment:822004656048704617,5,TapTap,https://www.taptap.cn/review/49453012
还可以，就是怪有点多,2026-07-03T08:11:15+08:00,taptap_review,moment:822019304747699811,3,TapTap,https://www.taptap.cn/review/49453260
🎮可玩性：堵运气,2026-07-03T08:47:02+08:00,taptap_review,moment:822028310941795913,5,TapTap,https://www.taptap.cn/review/49453512
总来说还是可以的，但是我一个圣杯神龙都没开出来，都是别人给的,2026-07-03T08:59:30+08:00,taptap_review,moment:822031450848101905,5,TapTap,https://www.taptap.cn/review/49453605
挺好玩的，就是阴间怪太多了,2026-07-03T10:43:04+08:00,taptap_review,moment:822057512256669248,4,TapTap,https://www.taptap.cn/review/49454639
很有挑战性,2026-07-03T11:22:39+08:00,taptap_review,moment:822067475125373318,5,TapTap,https://www.taptap.cn/review/49455172
也可以，就是总是开不到大金,2026-07-03T11:41:02+08:00,taptap_review,moment:822072102021500009,4,TapTap,https://www.taptap.cn/review/49455497
超自然，你自己看看你更新了个什么鬼你这样更新，那我们狼人还怎么玩啊?人家死了还看得到灵魂，那不就看得到我们狼人杀谁了吗？万一他在后台告诉他朋友呢，那我们还怎么玩？你自己看看你更新的什么鬼现在游戏里面全是说你更新的这个，你自己不更改一下，你就等着投诉你这样更新的话，那我们还怎么玩啊？你这狼人一下就被发现了,2026-07-03T11:43:35+08:00,taptap_review,moment:822072743355746257,2,TapTap,https://www.taptap.cn/review/49455538
忘本的人太多了 设备老是卡在那不动要退后台重进账号安全也是个问题朋友半个月不登就被盗号了,2026-07-03T11:43:45+08:00,taptap_review,moment:822072783998551585,2,TapTap,https://www.taptap.cn/review/49455541
爆率特别高,2026-07-03T12:16:38+08:00,taptap_review,moment:822081059813327381,5,TapTap,https://www.taptap.cn/review/49456085
爆率高,2026-07-03T12:19:55+08:00,taptap_review,moment:822081886338680590,5,TapTap,https://www.taptap.cn/review/49456122
还不错，但如果你号是个大黑号的话，但我建议还是换一个号玩，大白号不错，不过我这个号是大黑号，气死我了ꐦ≖ ≖,2026-07-03T12:51:30+08:00,taptap_review,moment:822089835329095627,4,TapTap,https://www.taptap.cn/review/49456543
抄袭还这么明目张胆,2026-07-03T12:54:09+08:00,taptap_review,moment:822090501539761290,1,TapTap,https://www.taptap.cn/review/49456573
破游戏爆率太低了,2026-07-03T13:09:59+08:00,taptap_review,moment:822094485721713147,1,TapTap,https://www.taptap.cn/review/49456772
挺好的出了大金,2026-07-03T13:13:05+08:00,taptap_review,moment:822095264587188564,4,TapTap,https://www.taptap.cn/review/49456825
不要门票的图大出金低，要的图小出金高，推荐改一下。,2026-07-03T13:22:39+08:00,taptap_review,moment:822097674143532708,4,TapTap,https://www.taptap.cn/review/49456957
爆率很高，而且我诡秘人也很好😁,2026-07-03T13:24:32+08:00,taptap_review,moment:822098147177137891,5,TapTap,https://www.taptap.cn/review/49456973
"仅发表个人想法:
偏中式恐怖画风刚开始玩的时候不错，等到后面就是公式化玩法了。
四队一群参数也不管一下。福利还少，在去年的暑假就死了，火了之后己经忘记初心了。后期难度就向上推料，从极限到噩梦。再从噩梦到炼狱。一直往上涨。然后还出四队限定大金，正常玩四队就路边一条。
⭕钱问题:先出个幻梦要抽两轮奖池，然后星耀又在池子上加氪，再出个载具皮肤，这怕不是再出农场皮肤😂😂😂",2026-07-03T13:36:56+08:00,taptap_review,moment:822101268775306114,2,TapTap,https://www.taptap.cn/review/49457150
"好的很 好的很 非常好 希望让我出大剑 出圣杯 出神龙

🎮可玩性：好的不得了 中国人不骗中国人

🌃画面音乐：清晰可见 清朝画质
 

🔖运营服务：依旧巨人网络",2026-07-03T13:38:29+08:00,taptap_review,moment:822101655704044049,5,TapTap,https://www.taptap.cn/review/49457172
为什么黑屏,2026-07-03T13:49:56+08:00,taptap_review,moment:822104536884710596,1,TapTap,https://www.taptap.cn/review/49457350
傻子超自然，不知道是手机原因还是什么原因，我每次打开都会黑屏，都要删两次后台才能进来，今天直接进不去了一直黑屏,2026-07-03T13:51:09+08:00,taptap_review,moment:822104846940243139,1,TapTap,https://www.taptap.cn/review/49457370
今天中午打算来一把，结果点进去直接黑屏，按键都可以点，但是屏幕是全黑的,2026-07-03T13:52:11+08:00,taptap_review,moment:822105105774936964,1,TapTap,https://www.taptap.cn/review/49457384
神了版本更新进去黑屏有声音是黑屏垃圾游戏,2026-07-03T13:53:28+08:00,taptap_review,moment:822105429122221321,1,TapTap,https://www.taptap.cn/review/49457412
？点进去黑屏了，有声音，就是玩不了,2026-07-03T13:53:34+08:00,taptap_review,moment:822105454392904620,4,TapTap,https://www.taptap.cn/review/49457413
一进去就完全黑屏 重进好几次了都是黑屏😅😅😅😅,2026-07-03T13:53:34+08:00,taptap_review,moment:822105454426457939,3,TapTap,https://www.taptap.cn/review/49457414
超自然你啥意思 为啥我进不去,2026-07-03T13:54:05+08:00,taptap_review,moment:822105581585172585,1,TapTap,https://www.taptap.cn/review/49457420
进去就黑屏是什么鬼？,2026-07-03T13:55:46+08:00,taptap_review,moment:822106006774353253,1,TapTap,https://www.taptap.cn/review/49457445
咋回事啊呃，刚进去黑屏后什么都可以点，但是就是一直黑屏商店也可以点，啥也可以点，就是进不去,2026-07-03T13:56:20+08:00,taptap_review,moment:822106148021735208,3,TapTap,https://www.taptap.cn/review/49457455
今天登录进去的时候黑屏了什么意思?难不成就我一个黑屏了吗？,2026-07-03T13:56:25+08:00,taptap_review,moment:822106168775149780,4,TapTap,https://www.taptap.cn/review/49457457
。今天你们进去的时候会黑屏吗,2026-07-03T13:56:48+08:00,taptap_review,moment:822106269006430728,3,TapTap,https://www.taptap.cn/review/49457462
你打四队和龙宫，你基本上是碰不到绿玩的，你的匹配度一旦上去之后，把把都是挂。我真是被打的无语了，巅峰时期十把九个挂，还有一个低参。那举报有跟没有一样，十个举报里面就给你回一个，都是挂，都不回，别在这里面充钱。,2026-07-03T13:56:53+08:00,taptap_review,moment:822106289495606527,1,TapTap,https://www.taptap.cn/review/49457464
